,id,ct_median_income
17622,2292366,35485
17623,13415187,71591
17624,19607818,96641
17625,14630055,72240
17626,21031256,54667
17627,19550157,61750
17628,5211296,81452
17629,1066727,95454
17630,9361107,72316
17631,17682109,72344
17632,3506164,112768
17633,18767331,98264
17634,20551068,66835
17635,1515522,74828
17636,5552528,68725
17637,2791758,42054
17638,900485,42571
17639,5279859,140152
17640,17893727,95500
17641,416557,23125
17642,17462882,36607
17643,6196000,55481
17644,9596347,61761
17645,11970099,42054
17646,9304814,93569
17647,16208999,50337
17648,12934059,96972
17649,9919518,47019
17650,14548461,104818
17651,16985679,211071
17652,3273170,81464
17653,16289001,86579
17654,19763298,91083
17655,8671862,60625
17656,12365752,71534
17657,10119226,99044
17658,19414323,54652
17659,9464046,124544
17660,15463211,45228
17661,6658339,71165
17662,19292649,43681
17663,5384310,109243
17664,213216,57738
17665,4875549,63967
17666,13654127,91152
17667,15716518,132788
17668,2554254,50441
17669,19602390,119464
17670,1088886,45030
17671,4183989,29643
17672,20482412,87276
17673,9683720,82755
17674,15423732,87276
17675,15870714,53442
17676,13407354,102165
17677,12474957,121354
17678,11160844,120917
17679,7479520,181406
17680,21114659,90625
17681,13386896,145000
17682,18151027,27101
17683,10343816,80806
17684,16899574,87525
17685,2671737,50223
17686,4632444,31196
17687,4039038,32407
17688,20289511,31202
17689,6360639,42105
17690,15160743,107448
17691,11119585,28750
17692,5500426,49620
17693,9049614,62386
17694,13294325,91905
17695,9696560,72526
17696,13351616,70100
17697,8897305,92738
17698,15954650,105361
17699,10007613,61983
17700,10052336,41118
17701,14264040,77750
17702,16122148,53210
17703,9348516,83563
17704,14614708,67717
17705,17207266,113750
17706,14115455,68886
17707,21175841,85828
17708,6704276,69013
17709,11084142,90682
17710,3980487,109074
17711,5557684,30878
17712,6470740,115509
17713,6635124,-666666666
17714,15313703,80156
17715,19700463,72439
17716,19040466,101250
17717,7109804,149886
17718,13802356,47703
17719,16469306,71667
17720,7508037,42787
17721,7849229,65222
17722,16305361,55647
17723,9198588,41726
17724,7981107,90815
17725,7220035,71685
17726,13961152,57738
17727,11431871,64632
17728,14594639,92132
17729,7851557,62672
17730,12404677,119927
17731,12000916,61875
17732,7463435,53173
17733,5470034,15350
17734,20557463,168472
17735,14429957,98608
17736,1101458,121779
17737,15353298,120319
17738,21040832,36980
17739,16633198,32438
17740,5805319,157339
17741,7633057,30838
17742,14125957,108304
17743,9461085,40368
17744,16974742,104970
17745,9168809,65588
17746,2477836,91473
17747,5434654,42018
17748,15124770,42018
17749,10720392,82841
17750,1944545,80496
17751,20832160,112784
17752,20095208,104698
17753,5567126,69363
17754,13992183,40451
17755,19606319,36957
17756,17371416,77778
17757,16218886,103427
17758,7950866,151477
17759,1421610,94055
17760,3303809,108571
17761,9115165,70718
17762,12901746,70795
17763,17890712,35242
17764,15146865,69145
17765,12999396,95921
17766,18512202,23092
17767,5162305,95921
17768,4156921,14834
17769,13371633,93603
17770,16971992,92841
17771,12201225,118672
17772,9067632,105319
17773,6691495,81464
17774,16481858,59896
17775,3884614,96429
17776,13616684,55481
17777,87284,80651
17778,11474006,98681
17779,11344750,38268
17780,7651418,66698
17781,8863398,83750
17782,21029824,19328
17783,4284144,30893
17784,786787,159583
17785,19841797,50994
17786,1294678,42430
17787,10635159,123542
17788,1316333,131806
17789,363673,136484
17790,14402857,101554
17791,6072842,48382
17792,8428506,24911
17793,17734464,58690
17794,7160878,73799
17795,20652620,67359
17796,9693821,117188
17797,5706045,61750
17798,6389677,37583
17799,4751686,112639
17800,17565878,64728
17801,19101907,61983
17802,457528,123438
17803,13203314,72439
17804,19190170,118167
17805,21174980,75632
17806,3569374,80682
17807,6716444,77941
17808,14322493,130266
17809,19768115,81178
17810,3631047,55568
17811,8651941,20250
17812,16963374,88222
17813,4681486,60509
17814,18347212,22425
17815,13346499,40453
17816,17191860,151477
17817,584590,51964
17818,13346811,89268
17819,8472766,91681
17820,7158417,186422
17821,13788908,133988
17822,18323045,79524
17823,18163727,44559
17824,16556957,65222
17825,19179231,69593
17826,10002640,21958
17827,758815,48382
17828,15925524,93672
17829,6375890,111875
17830,12153874,59896
17831,3799171,26971
17832,10791348,72361
17833,18635729,66310
17834,3174881,162690
17835,2053940,88266
17836,7228563,63250
17837,14506323,36190
17838,2345783,110592
17839,19339594,45319
17840,15191738,92944
17841,5709298,150057
17842,3385799,93188
17843,9737840,73056
17844,12158543,112639
17845,3655007,89896
17846,11929554,59018
17847,14670606,52857
17848,14982432,75250
17849,9091930,75250
17850,13810264,209922
17851,15096525,100357
17852,12566166,85321
17853,9943207,102000
17854,10809568,36056
17855,11159822,135651
17856,11799482,100805
17857,18909775,43981
17858,18655459,108750
17859,16571530,59670
17860,16971718,102152
17861,5691763,88262
17862,15113234,129279
17863,7600414,94875
17864,14402837,80156
17865,6414298,101117
17866,10202496,109074
17867,18190870,35636
17868,15918718,85313
17869,17882596,86512
17870,1022360,135532
17871,17553574,53173
17872,16273903,42776
17873,7602986,152320
17874,7545577,126971
17875,5418807,72632
17876,13585591,121618
17877,16288499,82500
17878,18182145,122008
17879,16977437,69271
17880,14058929,100357
17881,7255372,54505
17882,10826103,130232
17883,12011114,53203
17884,4308899,95441
17885,6845926,144886
17886,7879708,129279
17887,16408143,55408
17888,7844074,53704
17889,20518182,18641
17890,9988434,44615
17891,13435011,146920
17892,21136103,27018
17893,19135425,51699
17894,11283918,73068
17895,18896540,101583
17896,3577543,92288
17897,13436679,145804
17898,17481702,71685
17899,15834994,160412
17900,12850682,71985
17901,8033609,31705
17902,15808888,45995
17903,1186746,47019
17904,7918,51818
17905,6344926,67063
17906,9250229,112350
17907,7596630,84367
17908,13074067,36338
17909,12607802,109352
17910,3592191,64304
17911,5006783,32359
17912,17556603,118125
17913,17545111,35440
17914,4856204,100000
17915,21009685,145804
17916,20912843,51891
17917,19923213,30946
17918,837045,73194
17919,14422738,60417
17920,15534137,64728
17921,12300734,81616
17922,3675957,95854
17923,16722762,167188
17924,10156716,38968
17925,19568312,60521
17926,14347364,102161
17927,10489240,207460
17928,15375745,93875
17929,20384889,43431
17930,20989824,87276
17931,17388024,119464
17932,13528649,127573
17933,6437262,147237
17934,16547253,67127
17935,17609108,61168
17936,17759869,59091
17937,1758811,39150
17938,1346715,103700
17939,15857150,52554
17940,17015790,42500
17941,11210373,125139
17942,20151020,96806
17943,7225130,46436
17944,19222455,45591
17945,7216355,60227
17946,13588840,102000
17947,13690485,52479
17948,8571061,65128
17949,11323416,83457
17950,12270642,10042
17951,10043064,72364
17952,18463425,42220
17953,13130036,126429
17954,15524898,99375
17955,12049961,54652
17956,20896775,51031
17957,3518114,67612
17958,15989363,72361
17959,7781629,99911
17960,20307020,109074
17961,18380250,77254
17962,17480175,88929
17963,18615928,59118
17964,15232882,132386
17965,7953645,45850
17966,7938777,55714
17967,16393396,31202
17968,3911451,39727
17969,9888667,83867
17970,10968160,82059
17971,6767530,37500
17972,953928,75764
17973,43318,48615
17974,7871441,80833
17975,17045824,68781
17976,12342463,86953
17977,14352845,51281
17978,13911123,121217
17979,10101097,71801
17980,3599882,41322
17981,7471859,63768
17982,1887206,34107
17983,10039238,100357
17984,20433367,34693
17985,19996712,50990
17986,18596204,51792
17987,2261953,44493
17988,1448735,111023
17989,10136994,28362
17990,12256768,38703
17991,13588393,36667
17992,16498229,60833
17993,644833,87596
17994,2978994,46250
17995,10542403,86667
17996,3812797,21324
17997,12454594,125108
17998,8627949,122008
17999,19910558,50265
18000,7401879,68077
18001,17975805,108571
18002,2883143,29250
18003,15419574,42837
18004,18639124,26729
18005,17996806,116105
18006,9733538,112350
18007,9696653,98264
18008,5360997,124719
18009,12791028,110592
18010,17907981,59670
18011,7827222,27220
18012,14427376,86739
18013,4512329,74077
18014,16497180,75300
18015,16688647,168472
18016,18527304,58571
18017,742974,69145
18018,16018054,31960
18019,16686971,71958
18020,19609107,69844
18021,10059484,45455
18022,13494095,136406
18023,4867256,82756
18024,18561941,60991
18025,9779960,98846
18026,16082532,26822
18027,11602574,32490
18028,17908408,49521
18029,8534963,60655
18030,19952672,60496
18031,1525494,157820
18032,2177004,41587
18033,3861943,33953
18034,15862113,50841
18035,13129891,81420
18036,15020932,22334
18037,20451865,58125
18038,4581155,75909
18039,17983809,46198
18040,9880140,81375
18041,8370658,68092
18042,9032751,38618
18043,9066788,101486
18044,16812324,104545
18045,19812,127573
18046,14650845,112450
18047,14140905,68725
18048,15858868,67612
18049,8170575,72344
18050,10969246,166010
18051,14367248,36056
18052,4881590,69818
18053,12364716,49521
18054,17745707,37234
18055,8842362,32690
18056,18787583,35440
18057,9298606,40382
18058,2415563,26948
18059,18899898,38136
18060,5816154,80833
18061,15806642,96552
18062,6076807,55313
18063,20217846,39295
18064,1528568,116339
18065,6285844,62625
18066,13557918,81464
18067,5138357,103700
18068,9885654,80496
18069,5797398,52295
18070,5581272,83750
18071,4526825,76522
18072,3791325,80462
18073,6151079,175906
18074,20755609,54652
18075,4485074,37853
18076,15991936,65956
18077,7651698,157820
18078,5455653,56298
18079,20480053,38861
18080,1356381,74875
18081,14242888,42222
18082,16382645,74667
18083,19779217,42986
18084,14254348,52676
18085,20324780,31493
18086,13747488,80906
18087,16740969,111500
18088,707387,43958
18089,13217943,92288
18090,5003334,130099
18091,16040106,74955
18092,14951775,58403
18093,4168470,40612
18094,8630560,76875
18095,8481074,30213
18096,15160952,135651
18097,20885023,100139
18098,1183672,74688
18099,19120544,131733
18100,782970,35391
18101,4554577,93479
18102,16475935,52461
18103,4855004,38244
18104,10116726,112639
18105,17007971,120917
18106,9777530,61750
18107,5692870,72632
18108,19964852,43203
18109,15801639,76538
18110,12988242,60450
18111,16014819,45479
18112,9005332,74524
18113,3601131,39483
18114,16115090,48537
18115,16298506,81975
18116,2022126,52019
18117,14315100,75764
18118,5213865,69271
18119,16004977,25231
18120,150480,135718
18121,20773746,102017
18122,16098282,52566
18123,15943554,143065
18124,10857330,35951
18125,19550791,43698
18126,10270687,51899
18127,4037426,160682
18128,13760302,62422
18129,12433404,145592
18130,1236788,80135
18131,17281592,47019
18132,11750869,107625
18133,14759888,45465
18134,7071504,95921
18135,8104674,91351
18136,6879036,71125
18137,9093219,69944
18138,3898306,81563
18139,19084255,40020
18140,8266641,31336
18141,15329781,61983
18142,3914048,45661
18143,20292523,126429
18144,1682282,92174
18145,18414969,39760
18146,13885782,50000
18147,12446494,95481
18148,13869356,53702
18149,8522924,93056
18150,17528025,110592
18151,580131,35732
18152,19524758,104783
18153,1048688,85828
18154,15396185,71772
18155,4815028,79000
18156,16995970,74524
18157,10057031,116542
18158,19911711,62414
18159,16230905,57269
18160,3803622,27218
18161,16202873,48429
18162,9991857,58412
18163,9107788,121344
18164,14353399,161619
18165,12089056,98608
18166,7602219,86250
18167,16454561,152335
18168,20992872,43933
18169,19945974,101714
18170,1872241,86759
18171,7599873,65144
18172,12253459,42878
18173,14372599,110417
18174,482704,98036
18175,9111959,117055
18176,7311059,29942
18177,21014394,24911
18178,15156901,27185
18179,16662425,37583
18180,15420562,69145
18181,20120920,112488
18182,15361808,28279
18183,893413,102165
18184,9593141,55230
18185,17978231,85625
18186,1356913,108750
18187,19159,25530
18188,7419334,50577
18189,13236148,39504
18190,1523556,52823
18191,20282888,108304
18192,17008347,124313
18193,493177,40967
18194,2138148,45625
18195,9332217,81464
18196,4903029,125809
18197,18359429,46979
18198,15983050,40842
18199,2510178,102866
18200,16078794,135718
18201,9043885,71071
18202,18692028,42018
18203,10549219,87525
18204,20933869,58369
18205,15854475,45951
18206,15362930,77808
18207,698327,34304
18208,17109022,34303
18209,1420559,64303
18210,16028432,83457
18211,273256,115100
18212,14213722,71250
18213,5990896,22306
18214,17763066,112350
18215,15723034,95481
18216,15022766,67470
18217,13391640,67852
18218,18841477,63098
18219,1682153,83885
18220,17953759,74215
18221,19054757,75703
18222,7144145,27101
18223,2093035,56768
18224,19155616,33953
18225,10342165,45228
18226,2446430,90329
18227,10229094,84946
18228,18253938,92944
18229,13771435,42776
18230,5047724,65833
18231,10084117,123313
18232,16244574,79219
18233,16314494,39295
18234,18184143,63000
18235,14385405,48375
18236,20233308,156071
18237,15552357,41209
18238,6959057,39150
18239,15495190,87037
18240,14951203,74077
18241,18426357,36957
18242,12152708,31196
18243,1344551,60972
18244,15206272,127904
18245,17905249,67063
18246,13044664,121217
18247,13915329,57738
18248,10187520,96429
18249,623373,86674
18250,12853330,96641
18251,16966827,102161
18252,13210656,130099
18253,11205620,55536
18254,18358279,53311
18255,6288917,53702
18256,13782517,87135
18257,1618782,92174
18258,8918362,39259
18259,15054447,62190
18260,13721436,92944
18261,18003630,119007
18262,9004969,42054
18263,10069601,49620
18264,20641534,61635
18265,18010859,96641
18266,17832525,56726
18267,4849513,109243
18268,2396867,35731
18269,303725,58838
18270,13375177,66005
18271,12158060,48615
18272,15084404,47703
18273,12129324,94386
18274,7919636,101250
18275,16108194,41392
18276,6271429,69013
18277,14800480,186422
18278,6558650,40453
18279,7325889,156250
18280,18154910,61532
18281,199619,72786
18282,834813,95587
18283,9461803,71772
18284,3090312,43068
18285,13060424,70826
18286,16161905,62610
18287,10614232,93349
18288,21175803,84615
18289,530431,151477
18290,8305432,131127
18291,11458516,72601
18292,17254691,25896
18293,4249255,79388
18294,15299349,86250
18295,30927,73087
18296,1663953,88099
18297,6003813,53289
18298,1914841,38968
18299,3562568,99327
18300,8688460,80625
18301,11588575,19333
18302,9096381,35795
18303,4333284,131568
18304,12785123,60789
18305,3103249,26005
18306,16283830,57589
18307,15268519,34663
18308,9507584,72731
18309,16471274,45850
18310,2949128,136761
18311,14038649,105469
18312,14639048,122090
18313,20352808,36759
18314,20884977,121618
18315,13314442,40221
18316,19856899,129083
18317,16684462,36190
18318,4365276,47239
18319,18738590,27083
18320,12915074,47255
18321,6210980,50577
18322,9942544,71591
18323,19654252,106090
18324,16164934,152335
18325,16673377,89340
18326,5488307,133079
18327,8823472,56786
18328,13894339,31202
18329,2706986,75764
18330,12618291,48750
18331,8442642,105538
18332,7038801,91351
18333,1218003,59813
18334,9295059,34142
18335,3811186,65956
18336,17684198,52479
18337,3032355,93479
18338,16897875,42837
18339,11145641,43030
18340,7243478,52377
18341,20383096,77750
18342,11531324,66667
18343,828553,34107
18344,16755381,67063
18345,12450817,67063
18346,8314076,83896
18347,13399552,73056
18348,13770658,46116
18349,5629953,58520
18350,18181998,39570
18351,16738608,31154
18352,13542521,35594
18353,17923621,41566
18354,8194294,121344
18355,20026598,101656
18356,16765234,87664
18357,18138876,42325
18358,13427873,116761
18359,2701550,42018
18360,9752284,39760
18361,6103791,61750
18362,2524058,39356
18363,15500460,63060
18364,16546250,51848
18365,16634268,69833
18366,17588127,30882
18367,2102478,122090
18368,1544702,54007
18369,15068710,42018
18370,14138405,45114
18371,8506781,79000
18372,13673360,134306
18373,18986977,70903
18374,10271753,57652
18375,20573255,45228
18376,7118521,108306
18377,2322258,75180
18378,16482721,60518
18379,4323031,52377
18380,2619319,42188
18381,2732,41427
18382,21148758,91351
